2018-07-30T00:00:00Z	681
2018-07-29T00:00:00Z	46
2018-07-28T00:00:00Z	65
2018-07-27T00:00:00Z	734
2018-07-26T00:00:00Z	699
2018-07-25T00:00:00Z	672
2018-07-24T00:00:00Z	498
2018-07-23T00:00:00Z	634
2018-07-22T00:00:00Z	68
2018-07-21T00:00:00Z	58
2018-07-20T00:00:00Z	738
2018-07-19T00:00:00Z	649
2018-07-18T00:00:00Z	625
2018-07-17T00:00:00Z	522
2018-07-16T00:00:00Z	628
2018-07-15T00:00:00Z	75
2018-07-14T00:00:00Z	64
2018-07-13T00:00:00Z	771
2018-07-12T00:00:00Z	725
2018-07-11T00:00:00Z	629
2018-07-10T00:00:00Z	528
2018-07-09T00:00:00Z	722
2018-07-08T00:00:00Z	49
2018-07-07T00:00:00Z	43
2018-07-06T00:00:00Z	746
2018-07-05T00:00:00Z	713
2018-07-04T00:00:00Z	670
2018-07-03T00:00:00Z	535
2018-07-02T00:00:00Z	550
2018-07-01T00:00:00Z	40
2018-06-30T00:00:00Z	491
2018-06-29T00:00:00Z	1034
2018-06-28T00:00:00Z	824
2018-06-27T00:00:00Z	739
2018-06-26T00:00:00Z	632
2018-06-25T00:00:00Z	703
2018-06-24T00:00:00Z	74
2018-06-23T00:00:00Z	57
2018-06-22T00:00:00Z	809
2018-06-21T00:00:00Z	714
2018-06-20T00:00:00Z	673
2018-06-19T00:00:00Z	642
2018-06-18T00:00:00Z	53
2018-06-17T00:00:00Z	29
2018-06-16T00:00:00Z	68
2018-06-15T00:00:00Z	807
2018-06-14T00:00:00Z	704
2018-06-13T00:00:00Z	783
2018-06-12T00:00:00Z	723
2018-06-11T00:00:00Z	765
2018-06-10T00:00:00Z	139
2018-06-09T00:00:00Z	128
2018-06-08T00:00:00Z	772
2018-06-07T00:00:00Z	742
2018-06-06T00:00:00Z	679
2018-06-05T00:00:00Z	627
2018-06-04T00:00:00Z	674
2018-06-03T00:00:00Z	69
2018-06-02T00:00:00Z	55
2018-06-01T00:00:00Z	618
2018-05-31T00:00:00Z	924
2018-05-30T00:00:00Z	783
2018-05-29T00:00:00Z	666
2018-05-28T00:00:00Z	800
2018-05-27T00:00:00Z	76
2018-05-26T00:00:00Z	79
2018-05-25T00:00:00Z	790
2018-05-24T00:00:00Z	757
2018-05-23T00:00:00Z	646
2018-05-22T00:00:00Z	678
2018-05-21T00:00:00Z	792
2018-05-20T00:00:00Z	56
2018-05-19T00:00:00Z	67
2018-05-18T00:00:00Z	775
2018-05-17T00:00:00Z	751
2018-05-16T00:00:00Z	736
2018-05-15T00:00:00Z	646
2018-05-14T00:00:00Z	833
2018-05-13T00:00:00Z	60
2018-05-12T00:00:00Z	79
2018-05-11T00:00:00Z	822
2018-05-10T00:00:00Z	850
2018-05-09T00:00:00Z	721
2018-05-08T00:00:00Z	688
2018-05-07T00:00:00Z	869
2018-05-06T00:00:00Z	301
2018-05-05T00:00:00Z	499
2018-05-04T00:00:00Z	1062
2018-05-03T00:00:00Z	723
2018-05-02T00:00:00Z	533
2018-05-01T00:00:00Z	34
2018-04-30T00:00:00Z	85
2018-04-29T00:00:00Z	145
2018-04-28T00:00:00Z	1053
2018-04-27T00:00:00Z	896
2018-04-26T00:00:00Z	857
2018-04-25T00:00:00Z	692
2018-04-24T00:00:00Z	577
2018-04-23T00:00:00Z	649
2018-04-22T00:00:00Z	55
2018-04-21T00:00:00Z	65
2018-04-20T00:00:00Z	546
2018-04-19T00:00:00Z	508
2018-04-18T00:00:00Z	359
2018-04-17T00:00:00Z	251
2018-04-16T00:00:00Z	289
2018-04-15T00:00:00Z	12
2018-04-14T00:00:00Z	368
2018-04-13T00:00:00Z	905
2018-04-12T00:00:00Z	738
2018-04-11T00:00:00Z	629
2018-04-10T00:00:00Z	566
2018-04-09T00:00:00Z	554
2018-04-08T00:00:00Z	602
2018-04-07T00:00:00Z	44
2018-04-06T00:00:00Z	39
2018-04-05T00:00:00Z	69
2018-04-04T00:00:00Z	703
2018-04-03T00:00:00Z	624
2018-04-02T00:00:00Z	736
2018-04-01T00:00:00Z	57
2018-03-31T00:00:00Z	391
2018-03-30T00:00:00Z	884
2018-03-29T00:00:00Z	565
2018-03-28T00:00:00Z	517
2018-03-27T00:00:00Z	441
2018-03-26T00:00:00Z	597
2018-03-25T00:00:00Z	43
2018-03-24T00:00:00Z	47
2018-03-23T00:00:00Z	545
2018-03-22T00:00:00Z	470
2018-03-21T00:00:00Z	429
2018-03-20T00:00:00Z	393
2018-03-19T00:00:00Z	495
2018-03-18T00:00:00Z	43
2018-03-17T00:00:00Z	44
2018-03-16T00:00:00Z	522
2018-03-15T00:00:00Z	408
2018-03-14T00:00:00Z	348
2018-03-13T00:00:00Z	369
2018-03-12T00:00:00Z	439
2018-03-11T00:00:00Z	36
2018-03-10T00:00:00Z	72
2018-03-09T00:00:00Z	393
2018-03-08T00:00:00Z	320
2018-03-07T00:00:00Z	293
2018-03-06T00:00:00Z	311
2018-03-05T00:00:00Z	423
2018-03-04T00:00:00Z	47
2018-03-03T00:00:00Z	59
2018-03-02T00:00:00Z	617
2018-03-01T00:00:00Z	595
2018-02-28T00:00:00Z	485
2018-02-27T00:00:00Z	382
2018-02-26T00:00:00Z	498
2018-02-25T00:00:00Z	66
2018-02-24T00:00:00Z	383
2018-02-23T00:00:00Z	249
2018-02-22T00:00:00Z	99
2018-02-21T00:00:00Z	0
2018-02-20T00:00:00Z	0
2018-02-19T00:00:00Z	0
2018-02-18T00:00:00Z	0
2018-02-17T00:00:00Z	0
2018-02-16T00:00:00Z	0
2018-02-15T00:00:00Z	0
2018-02-14T00:00:00Z	42
